STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,ROUTE,Rurality,FUNC_SYS,LATITUDE,LONGITUDE,SP_JUR,HARM_EV,MAN_COLL,RELJCT2NAME,Type_Intersection,WRK_ZONE,REL_ROAD,REL_ROADNAME,LGT_COND,WEATHER1,WEATHER,SCH_BUSNAME,CF1,Fatalities,DRUNK_DRIVER
Minnesota,270097,2,2,0,2,2,0,AITKIN (1),NOT APPLICABLE,16,5,May,5,Thursday,13,1:00pm-1:59pm,State Highway,Rural,Minor Arterial,47.00501111,-93.294475,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Minnesota,270099,1,1,0,1,1,0,LYON (83),NOT APPLICABLE,17,5,May,6,Friday,11,11:00am-11:59am,County Road,Rural,Major Collector,44.58695278,-95.84065278,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Minnesota,270100,1,1,0,2,2,0,OTTER TAIL (111),NOT APPLICABLE,24,5,May,6,Friday,11,11:00am-11:59am,Interstate,Rural,Interstate,46.34988333,-96.14965556,No Special Jurisdiction,Cable Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Rain,Rain,No,None,1,0
Minnesota,270101,2,2,0,3,3,0,RENVILLE (129),NOT APPLICABLE,26,5,May,1,Sunday,18,6:00pm-6:59pm,State Highway,Rural,Minor Arterial,44.64502222,-94.71360833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270102,2,2,0,3,3,0,BELTRAMI (7),NOT APPLICABLE,27,5,May,2,Monday,23,11:00pm-11:59pm,U.S. Highway,Rural,Principal Arterial - Other,47.513275,-94.97849444,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,2,0
Minnesota,270103,1,1,0,1,1,0,WABASHA (157),NOT APPLICABLE,28,5,May,3,Tuesday,15,3:00pm-3:59pm,County Road,Rural,Major Collector,44.39486944,-92.10002222,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Minnesota,270104,2,2,0,3,3,0,SIBLEY (143),NOT APPLICABLE,1,6,June,7,Saturday,16,4:00pm-4:59pm,State Highway,Rural,Minor Arterial,44.543225,-93.971325,No Special Jurisdiction,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Other,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",2,0
Minnesota,270105,2,2,0,2,2,0,WASHINGTON (163),COTTAGE GROVE,1,6,June,7,Saturday,0,0:00am-0:59am,Local Street - Municipality,Urban,Minor Arterial,44.84429167,-92.95966389,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,2
Minnesota,270106,2,2,0,5,5,0,LAC QUI PARLE (73),NOT APPLICABLE,1,6,June,7,Saturday,20,8:00pm-8:59pm,County Road,Rural,Major Collector,45.06585833,-96.22679444,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270107,1,1,0,1,1,0,CLAY (27),NOT APPLICABLE,2,6,June,1,Sunday,2,2:00am-2:59am,Local Street - Township,Rural,Local,46.99244167,-96.25319722,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,0
Minnesota,270108,1,1,0,1,1,0,HENNEPIN (53),BLOOMINGTON,2,6,June,1,Sunday,17,5:00pm-5:59pm,Local Street - Municipality,Urban,Minor Arterial,44.85883056,-93.29818333,No Special Jurisdiction,Bridge Rail (Includes parapet),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Minnesota,270109,2,2,0,2,2,0,KANABEC (65),NOT APPLICABLE,3,6,June,2,Monday,11,11:00am-11:59am,County Road,Rural,Major Collector,45.94824167,-93.16341944,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270110,2,2,0,3,3,0,ST. LOUIS (137),DULUTH,28,5,May,3,Tuesday,18,6:00pm-6:59pm,County Road,Urban,Minor Arterial,46.75645833,-92.16271667,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,2
Minnesota,270111,2,2,0,3,3,0,OLMSTED (109),ROCHESTER,3,6,June,2,Monday,17,5:00pm-5:59pm,County Road,Urban,Minor Arterial,44.07979167,-92.5015,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270113,1,1,0,1,1,0,CHIPPEWA (23),MONTEVIDEO,5,6,June,4,Wednesday,21,9:00pm-9:59pm,Local Street - Municipality,Urban,Major Collector,44.94888611,-95.72410278,No Special Jurisdiction,Other Fixed Object,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,L-Intersection,None,4,On Roadside,Dusk,Clear,Clear,No,None,1,1
Minnesota,270114,1,1,0,3,3,0,WASHINGTON (163),LAKE ELMO,6,6,June,5,Thursday,0,0:00am-0:59am,County Road,Urban,Major Collector,44.96338333,-92.88306944,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,Construction,5,Outside Trafficway,Dark - Lighted,Clear,Clear,No,None,1,1
Minnesota,270115,1,1,0,1,1,0,JACKSON (63),NOT APPLICABLE,7,6,June,6,Friday,5,5:00am-5:59am,County Road,Rural,Major Collector,43.73207778,-95.38589722,No Special Jurisdiction,Bridge Rail (Includes parapet),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dawn,Clear,Clear,No,None,1,1
Minnesota,270116,1,1,0,1,1,0,ST. LOUIS (137),NOT APPLICABLE,7,6,June,6,Friday,20,8:00pm-8:59pm,County Road,Rural,Major Collector,47.28323889,-91.84511389,No Special Jurisdiction,Live Animal,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270117,2,2,0,6,6,0,ITASCA (61),NASHWAUK,8,6,June,7,Saturday,14,2:00pm-2:59pm,U.S. Highway,Rural,Principal Arterial - Other,47.36985,-93.17013056,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,2,0
Minnesota,270118,2,2,0,4,4,0,HENNEPIN (53),SAINT LOUIS PARK,19,6,June,4,Wednesday,9,9:00am-9:59am,Local Street - Municipality,Urban,Local,44.95208889,-93.34292778,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270119,2,2,0,7,7,0,PINE (115),NOT APPLICABLE,8,6,June,7,Saturday,10,10:00am-10:59am,County Road,Rural,Major Collector,45.871775,-93.06240833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270120,2,2,0,2,2,0,KANABEC (65),NOT APPLICABLE,10,6,June,2,Monday,13,1:00pm-1:59pm,State Highway,Rural,Minor Arterial,45.82053611,-93.29688611,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Minnesota,270121,2,2,0,2,2,0,SCOTT (139),SHAKOPEE,10,6,June,2,Monday,16,4:00pm-4:59pm,County Road,Urban,Principal Arterial - Other,44.76040278,-93.43935278,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270122,2,2,0,2,2,0,COTTONWOOD (33),NOT APPLICABLE,12,6,June,4,Wednesday,12,12:00pm-12:59pm,County Road,Rural,Major Collector,43.86250833,-95.0394,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270123,1,1,0,2,2,0,FARIBAULT (43),NOT APPLICABLE,23,4,April,3,Tuesday,11,11:00am-11:59am,County Road,Rural,Minor Collector,43.52853611,-93.66833889,No Special Jurisdiction,Traffic Sign Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,T-Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Minnesota,270124,2,2,0,7,7,0,MAHNOMEN (87),NOT APPLICABLE,12,6,June,4,Wednesday,17,5:00pm-5:59pm,County Road,Rural,Local,47.28032222,-95.77435,Indian Reservation,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,2,0
Minnesota,270125,4,4,0,4,4,0,WASHINGTON (163),WOODBURY,13,6,June,5,Thursday,6,6:00am-6:59am,Interstate,Urban,Interstate,44.94875278,-92.93753333,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,Construction,1,On Roadway,Daylight,Clear,Clear,No,Regular Congestion,1,0
Minnesota,270126,1,1,0,3,3,0,ANOKA (3),SAINT FRANCIS,14,6,June,6,Friday,18,6:00pm-6:59pm,County Road,Urban,Minor Arterial,45.386525,-93.26545833,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Minnesota,270127,2,2,0,2,2,0,CROW WING (35),NOT APPLICABLE,14,6,June,6,Friday,18,6:00pm-6:59pm,County Road,Rural,Minor Arterial,46.46508056,-93.93658333,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,1
Minnesota,270128,2,2,0,3,3,0,ISANTI (59),NOT APPLICABLE,18,6,June,3,Tuesday,14,2:00pm-2:59pm,State Highway,Urban,Minor Arterial,45.572675,-93.19309444,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270129,2,2,0,3,3,0,HENNEPIN (53),MAPLE GROVE,18,6,June,3,Tuesday,20,8:00pm-8:59pm,County Road,Urban,Minor Arterial,45.08363889,-93.49790833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270130,2,2,0,2,2,0,HENNEPIN (53),MINNETONKA MILLS,20,6,June,5,Thursday,10,10:00am-10:59am,County Road,Urban,Minor Arterial,44.91286389,-93.42796667,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270131,2,2,0,2,2,0,BELTRAMI (7),NOT APPLICABLE,21,6,June,6,Friday,2,2:00am-2:59am,U.S. Highway,Rural,Principal Arterial - Other,47.69748889,-94.61038333,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,2
Minnesota,270132,2,2,0,2,2,0,POLK (119),NOT APPLICABLE,21,6,June,6,Friday,5,5:00am-5:59am,State Highway,Rural,Minor Arterial,47.61600556,-96.55446389,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,2,1
Minnesota,270133,1,1,0,3,3,0,CLAY (27),NOT APPLICABLE,21,6,June,6,Friday,6,6:00am-6:59am,County Road,Urban,Major Collector,46.90521111,-96.72700556,No Special Jurisdiction,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Cloudy,Cloudy,No,None,1,0
Minnesota,270134,2,2,0,3,3,0,RENVILLE (129),NOT APPLICABLE,21,6,June,6,Friday,15,3:00pm-3:59pm,County Road,Rural,Major Collector,44.67233333,-95.09649722,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270135,1,1,0,1,1,0,DAKOTA (37),NOT APPLICABLE,21,6,June,6,Friday,23,11:00pm-11:59pm,County Road,Rural,Minor Arterial,44.50656111,-93.10415556,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,0
Minnesota,270136,1,1,0,2,2,0,NOBLES (105),NOT APPLICABLE,22,6,June,7,Saturday,14,2:00pm-2:59pm,Local Street - Township,Rural,Local,43.77583333,-95.89383333,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Minnesota,270137,2,2,0,2,2,0,BECKER (5),NOT APPLICABLE,24,6,June,2,Monday,18,6:00pm-6:59pm,County Road,Rural,Major Collector,47.12630833,-95.72620833,Indian Reservation,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270138,2,2,0,3,3,0,BELTRAMI (7),NOT APPLICABLE,28,6,June,6,Friday,6,6:00am-6:59am,State Highway,Urban,Principal Arterial - Other,47.43923333,-94.86362778,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,"Fog, Smog, Smoke","Fog, Smog, Smoke",No,None,1,1
Minnesota,270140,2,2,0,2,2,0,TODD (153),STAPLES,28,6,June,6,Friday,16,4:00pm-4:59pm,U.S. Highway,Rural,Principal Arterial - Other,46.35437222,-94.78394167,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270143,2,2,0,2,2,0,ANOKA (3),HAM LAKE,2,7,July,3,Tuesday,16,4:00pm-4:59pm,County Road,Urban,Minor Arterial,45.22570278,-93.16301111,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Minnesota,270144,2,2,0,2,2,0,SHERBURNE (141),ELK RIVER,3,7,July,4,Wednesday,6,6:00am-6:59am,U.S. Highway,Urban,Principal Arterial - Other,45.25523333,-93.51856111,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Minnesota,270145,2,2,0,3,3,0,CHIPPEWA (23),MONTEVIDEO,31,5,May,6,Friday,12,12:00pm-12:59pm,State Highway,Urban,Principal Arterial - Other,44.951725,-95.71716389,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Minnesota,270146,2,2,0,4,4,0,SCOTT (139),PRIOR LAKE,3,7,July,4,Wednesday,16,4:00pm-4:59pm,County Road,Urban,Minor Arterial,44.71466667,-93.42909722,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270147,1,1,0,1,1,0,DAKOTA (37),NOT APPLICABLE,4,7,July,5,Thursday,21,9:00pm-9:59pm,County Road,Rural,Minor Arterial,44.54334444,-92.99715833,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Minnesota,270148,1,1,0,1,1,0,HUBBARD (57),PARK RAPIDS,6,7,July,7,Saturday,15,3:00pm-3:59pm,County Road,Rural,Major Collector,46.92753611,-95.01608333,No Special Jurisdiction,Fence,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,5,Outside Trafficway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270149,2,2,0,4,4,0,HUBBARD (57),NOT APPLICABLE,5,7,July,6,Friday,11,11:00am-11:59am,Local Street - Township,Rural,Local,46.93441389,-94.678425,No Special Jurisdiction,Motor Vehicle In-Transport,Rear-to-Side,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270151,1,1,0,1,1,0,ST. LOUIS (137),DULUTH,7,7,July,1,Sunday,2,2:00am-2:59am,Interstate,Urban,Interstate,46.790375,-92.09273056,No Special Jurisdiction,Concrete Traffic Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Minnesota,270152,2,2,0,2,2,0,CARVER (19),NOT APPLICABLE,8,7,July,2,Monday,10,10:00am-10:59am,U.S. Highway,Rural,Principal Arterial - Other,44.77622222,-93.71163333,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270153,3,2,1,3,2,1,STEVENS (149),NOT APPLICABLE,8,7,July,2,Monday,12,12:00pm-12:59pm,U.S. Highway,Rural,Principal Arterial - Other,45.49466944,-95.91210556,No Special Jurisdiction,Working Motor Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,"Work Zone, Type Unknown",1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270154,2,2,0,2,2,0,RICE (131),NOT APPLICABLE,10,7,July,4,Wednesday,4,4:00am-4:59am,State Highway,Urban,Minor Arterial,44.25792222,-93.345875,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Minnesota,270156,1,1,0,1,1,0,CLEARWATER (29),NOT APPLICABLE,13,7,July,7,Saturday,3,3:00am-3:59am,County Road,Rural,Major Collector,47.63752222,-95.27054167,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Minnesota,270157,2,1,1,1,1,0,CHISAGO (25),CENTER CITY,10,7,July,4,Wednesday,17,5:00pm-5:59pm,County Road,Urban,Local,45.39179722,-92.81607778,No Special Jurisdiction,Parked Motor Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,7,In Parking Lane/Zone,Daylight,Clear,Clear,No,None,1,0
Minnesota,270158,2,2,0,2,2,0,STEARNS (145),NOT APPLICABLE,12,7,July,6,Friday,10,10:00am-10:59am,State Highway,Rural,Interstate,45.51651389,-94.28283333,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Minnesota,270159,1,1,0,1,1,0,WINONA (169),NOT APPLICABLE,15,7,July,2,Monday,4,4:00am-4:59am,U.S. Highway,Rural,Principal Arterial - Other,43.99611667,-91.45974167,No Special Jurisdiction,Other Object (not fixed),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,Construction,1,On Roadway,Dark - Unknown Lighting,Clear,Clear,No,None,1,1
Minnesota,270160,1,1,0,1,1,0,HOUSTON (55),NOT APPLICABLE,15,7,July,2,Monday,11,11:00am-11:59am,State Highway,Rural,Major Collector,43.70304444,-91.55971111,No Special Jurisdiction,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Minnesota,270162,2,2,0,3,3,0,WILKIN (167),NOT APPLICABLE,19,7,July,6,Friday,10,10:00am-10:59am,State Highway,Rural,Minor Arterial,46.55801944,-96.46926944,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,2,0
Minnesota,270163,3,3,0,3,3,0,OLMSTED (109),NOT APPLICABLE,19,7,July,6,Friday,16,4:00pm-4:59pm,U.S. Highway,Urban,Minor Arterial,44.00349167,-92.345,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Minnesota,270164,1,1,0,1,1,0,CHISAGO (25),HARRIS,21,7,July,1,Sunday,5,5:00am-5:59am,County Road,Rural,Major Collector,45.60586111,-92.97246111,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,5,Outside Trafficway,Dark - Not Lighted,Clear,Clear,No,None,1,1
Minnesota,270165,1,1,0,1,1,0,SCOTT (139),SHAKOPEE,21,7,July,1,Sunday,14,2:00pm-2:59pm,County Road,Rural,Minor Arterial,44.79529167,-93.42053611,No Special Jurisdiction,Traffic Signal Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,Four-Way Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Minnesota,270168,1,1,0,1,1,0,HENNEPIN (53),MINNEAPOLIS,14,7,July,1,Sunday,19,7:00pm-7:59pm,Interstate,Urban,Interstate,44.90023056,-93.27466389,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Other location within Interchange Area,Not an Intersection,None,8,Gore,Daylight,Cloudy,Cloudy,No,None,1,1
